t,mode,stimulus,sync,meanB,damage,phi,q_obs,q_status,hcr_L2R,hcr_R2L,q_res,dilatacion,energia,lyapunov,stochastic_noise,topological_collapse,causal_failure,clinical_phase,pred1_code,pred1_p,pred2_code,pred2_p,pred3_code,pred3_p,guards_fired,ai_action,ai_reward
489.177162,bio,0.917100,0.045603,0.385778,0.339338,0.045603,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.242655,4.069916,1.027335,-0.168147,0.242655,4.076800,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.640933,E5,0.180010,E1,0.096318,E3,0,-101.00
489.938795,bio,0.920306,0.045686,0.382925,0.357059,0.045686,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.242655,4.069916,1.031051,0.291250,0.242655,4.254653,1.456251,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.685355,E5,0.160310,E1,0.084456,E3,0,-101.00
490.721981,bio,0.901667,0.045763,0.380729,0.355643,0.045763,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.617583,4.069916,0.995517,-0.080510,0.617583,4.236768,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.700294,E5,0.153218,E1,0.080321,E3,0,-101.00
491.522194,bio,0.887883,0.045802,0.378784,0.359061,0.045802,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.617583,4.069916,0.969369,0.092965,0.617583,4.268184,0.464826,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.702035,E5,0.154604,E1,0.079545,E3,0,-101.00
492.316818,bio,0.934236,0.045762,0.377547,0.353935,0.045762,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.627576,4.069916,1.052709,0.082279,1.627576,4.226195,0.411397,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.672487,E5,0.173421,E1,0.086616,E3,0,-101.00
493.210393,bio,0.898991,0.045756,0.375754,0.365358,0.045756,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.627576,4.069916,0.986644,0.079360,1.627576,4.333381,0.396799,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.687898,E5,0.164936,E1,0.082602,E3,0,-101.00
493.826543,bio,0.429187,0.045770,0.376367,0.365358,0.045770,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.627576,4.069916,0.363760,0.115897,1.627576,4.239421,0.579486,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.682234,E5,0.165815,E1,0.083762,E3,4,-101.00
494.425571,bio,0.209152,0.045850,0.380455,0.365358,0.045850,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.594205,3.055933,0.227893,0.318135,1.594205,4.195414,1.590673,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.675617,E5,0.169936,E1,0.084772,E3,0,-101.00
495.057750,bio,0.098067,0.045901,0.387609,0.365358,0.045901,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.594205,3.055933,0.201449,0.232317,1.594205,4.173197,1.161585,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.674995,E5,0.162684,E1,0.087984,E3,1,-101.00
495.654276,bio,0.138199,0.045921,0.396800,0.365358,0.045921,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.594205,3.055933,0.220747,0.122618,1.594205,4.181223,0.613092,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.672102,E5,0.156588,E1,0.092857,,0,-1.00
496.263561,bio,0.066523,0.046006,0.407323,0.365358,0.046006,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.569565,3.055933,0.217385,0.067207,0.569565,4.166888,0.336035,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.671056,E5,0.153142,E1,0.092134,,1,-1.00
496.804824,bio,0.130652,0.046071,0.418464,0.365358,0.046071,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.569565,3.055933,0.242139,0.016741,0.569565,4.179714,0.083705,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.641987,E5,0.174477,E1,0.097966,,4,-1.00
497.332334,bio,0.069375,0.046047,0.429807,0.365358,0.046047,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.569565,2.244746,0.242373,-0.009235,0.569565,4.167458,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.591217,E5,0.211670,E1,0.109296,,0,-1.00
497.943756,bio,0.033309,0.046054,0.441183,0.365358,0.046054,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.569565,2.244746,0.251369,-0.016715,0.569565,4.160245,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.568538,E5,0.232145,E1,0.112948,,1,-1.00
498.488959,bio,0.112113,0.046067,0.452083,0.365358,0.046067,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.262688,2.244746,0.275139,-0.055028,0.262688,4.176006,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.557010,E5,0.242643,E1,0.113974,,4,-1.00
498.945751,bio,0.064803,0.046095,0.462290,0.365358,0.046095,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.262688,2.000000,0.278401,-0.073830,0.262688,4.166544,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.542182,E5,0.253446,E1,0.115967,,3,-1.00
499.412443,bio,0.037015,0.046141,0.471842,0.365358,0.046141,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.262688,2.800000,0.286542,-0.072037,0.262688,4.160986,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.538066,E5,0.257339,E1,0.115471,,0,-1.00
499.878035,bio,0.021171,0.046166,0.480713,0.365358,0.046166,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.262688,2.800000,0.295869,-0.077538,0.262688,4.157817,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.536657,E5,0.256084,E1,0.114761,,1,-1.00
500.365649,bio,0.108998,0.046205,0.488532,0.365358,0.046205,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.190023,2.800000,0.316318,-0.127959,1.190023,4.175383,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.528756,E5,0.256267,E1,0.116175,,4,-1.00
500.905655,bio,0.056945,0.046225,0.495307,0.365358,0.046225,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.190023,2.040000,0.315438,-0.143342,1.190023,4.164972,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.522145,E5,0.263695,E1,0.116510,,3,-1.00
501.467685,bio,0.029010,0.046287,0.501289,0.365358,0.046287,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.190023,2.848000,0.319846,-0.123895,1.190023,4.159385,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.534270,E5,0.251327,E1,0.113844,,0,-1.00
502.044884,bio,0.014513,0.046439,0.506606,0.365358,0.046439,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.190023,2.848000,0.325232,-0.115671,1.190023,4.156486,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.546875,E5,0.238897,E1,0.111431,,1,-1.00
502.684731,bio,0.094017,0.046478,0.511003,0.365358,0.046478,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.798036,2.848000,0.338722,-0.182524,1.798036,4.172387,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.536380,E5,0.249090,E1,0.114564,,4,-1.00
503.281622,bio,0.045934,0.046560,0.514571,0.365358,0.046560,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.798036,2.078400,0.335812,-0.196450,1.798036,4.162770,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.537618,E5,0.248268,E1,0.115286,,2,-1.00
503.887223,bio,0.318729,0.046625,0.516412,0.365358,0.046625,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.798036,2.078400,0.436819,-0.584394,1.798036,4.217329,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.529155,E5,0.256956,E1,0.118252,,3,-1.00
504.478017,bio,0.156865,0.046699,0.516897,0.365358,0.046699,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.078201,2.894080,0.359594,-0.313072,1.078201,4.184956,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.524652,E5,0.261866,E1,0.120389,,0,-1.00
505.039978,bio,0.079921,0.046767,0.517089,0.365358,0.046767,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.078201,2.894080,0.340835,-0.021376,1.078201,4.169567,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.526373,E5,0.260658,E1,0.121217,,1,-1.00
505.642457,bio,0.127794,0.046870,0.517056,0.365358,0.046870,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.078201,2.894080,0.350029,-0.017863,1.078201,4.179142,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.530641,E5,0.256916,E1,0.121435,,4,-1.00
506.247813,bio,0.061806,0.046958,0.517019,0.365358,0.046958,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.228515,2.115264,0.336857,-0.106460,0.228515,4.165944,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.532942,E5,0.254874,E1,0.122049,,2,-1.00
506.777298,bio,0.357813,0.046971,0.515881,0.365358,0.046971,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.228515,2.115264,0.458983,0.479395,0.228515,4.225146,2.396973,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.530457,E5,0.257169,E1,0.123633,,3,-1.00
507.242048,bio,0.204857,0.047020,0.513883,0.365358,0.047020,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.228515,2.938317,0.369766,0.277726,0.228515,4.194555,1.388632,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.531341,E5,0.256040,E1,0.124452,,0,-1.00
507.723070,bio,0.115017,0.047090,0.512127,0.365358,0.047090,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.228515,2.938317,0.338315,-0.136618,0.228515,4.176587,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.535979,E5,0.251112,E1,0.124507,,1,-1.00
508.156747,bio,0.173390,0.047238,0.510584,0.365358,0.047238,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.228515,2.938317,0.352814,-0.134438,0.228515,4.188261,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.545726,E5,0.241011,E1,0.123623,,4,-1.00
508.646780,qubit,0.096303,0.000000,0.000000,0.365358,-1.555795,0.999173,ONLINE_RIGETTI,0.000000,0.000000,0.660583,2.150653,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.994052,E3,0.003232,E2,0.002134,,2,-1.00
509.098225,qubit,0.379763,0.000000,0.000000,0.365358,-1.549079,0.983241,ONLINE_RIGETTI,0.000000,0.000000,0.660583,2.150653,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.999993,E2,0.000005,E3,0.000002,E2,3,-51.00
509.505644,qubit,0.232908,0.000000,0.000000,0.365358,-1.530969,0.962932,ONLINE_RIGETTI,0.000000,0.000000,0.660583,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E2,0.000000,E3,0.000000,E2|E5,0,-51.00
510.122550,qubit,0.897099,0.000000,0.000000,0.365114,-1.529493,0.824483,ONLINE_RIGETTI,0.000000,0.000000,0.660583,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E2,0.000000,E3,0.000000,E2|E5,0,-51.00
510.839483,qubit,0.891946,0.000000,0.000000,0.368727,-1.515794,0.599509,ONLINE_RIGETTI,0.000000,0.000000,1.656601,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E2,0.000000,E3,0.000000,E2|E5,0,-51.00
511.640143,qubit,0.927019,0.000000,0.000000,0.360086,-1.496848,0.299554,ONLINE_RIGETTI,0.000000,0.000000,1.656601,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E2,0.000000,E3,0.000000,E2|E5,0,-51.00
512.529000,qubit,0.888541,0.000000,0.000000,0.362820,-1.470693,-0.020104,ONLINE_RIGETTI,0.000000,0.000000,1.561761,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E2,0.000000,E3,0.000000,E2|E5,0,-51.00
513.476090,qubit,0.898271,0.000000,0.000000,0.373853,-1.433143,-0.339945,ONLINE_RIGETTI,0.000000,0.000000,1.561761,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E2,0.000000,E3,0.000000,E2|E5,0,-51.00
514.338828,qubit,0.899677,0.000000,0.000000,0.383372,-1.371780,-0.622441,ONLINE_RIGETTI,0.000000,0.000000,0.533911,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E2,0.000000,E3,0.000000,E2|E5,0,-51.00
515.230056,qubit,0.901038,0.000000,0.000000,0.377856,-1.247112,-0.836694,ONLINE_RIGETTI,0.000000,0.000000,0.533911,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E2,0.000000,E3,0.000000,E2|E5,0,-51.00
516.121753,qubit,0.900344,0.000000,0.000000,0.373706,-0.859416,-0.958879,ONLINE_RIGETTI,0.000000,0.000000,0.533911,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.998878,E3,0.000603,E2,0.000434,E2,0,-51.00
516.993015,qubit,0.905425,0.000000,0.000000,0.380199,0.549510,-0.975709,ONLINE_RIGETTI,0.000000,0.000000,0.280235,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.999998,E3,0.000001,E1,0.000000,,1,-1.00
517.746619,qubit,0.800510,0.000000,0.000000,0.371900,1.147616,-0.899902,ONLINE_RIGETTI,0.000000,0.000000,0.280235,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E3,0.000000,E1,0.000000,E5,0,-1.00
518.547198,qubit,0.905392,0.000000,0.000000,0.372828,1.333675,-0.720569,ONLINE_RIGETTI,0.000000,0.000000,1.223567,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E3,0.000000,E1,0.000000,E5,0,-1.00
519.325756,qubit,0.908275,0.000000,0.000000,0.369703,1.413100,-0.460225,ONLINE_RIGETTI,0.000000,0.000000,1.223567,2.980784,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E3,0.000000,E1,0.000000,E5,3,-1.00
520.056772,qubit,0.910298,0.000000,0.000000,0.372632,1.458034,-0.147341,ONLINE_RIGETTI,0.000000,0.000000,1.223567,3.976941,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E3,0.000000,E1,0.000000,E5,0,-1.00
520.530739,qubit,0.514807,0.000000,0.000000,0.372632,1.489098,0.042467,ONLINE_RIGETTI,0.000000,0.000000,1.794917,3.976941,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E3,0.000000,E1,0.000000,E5,1,-1.00
520.977644,qubit,0.397364,0.000000,0.000000,0.372632,1.517969,0.189995,ONLINE_RIGETTI,0.000000,0.000000,1.794917,3.976941,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E3,0.000000,E1,0.000000,E5,4,-1.00
521.471746,qubit,0.219627,0.000000,0.000000,0.372632,1.547211,0.272655,ONLINE_RIGETTI,0.000000,0.000000,1.794917,2.981553,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E3,0.000000,E1,0.000000,E5,1,-1.00
521.968971,qubit,0.213460,0.000000,0.000000,0.372632,1.576990,0.351324,ONLINE_RIGETTI,0.000000,0.000000,1.794917,2.981553,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E3,0.000000,E1,0.000000,E5,4,-1.00
522.444473,qubit,0.120645,0.000000,0.000000,0.372632,-4.675763,0.397144,ONLINE_RIGETTI,0.000000,0.000000,1.045867,2.185242,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E3,0.000000,E1,0.000000,,2,-1.00
522.910401,qubit,0.387898,0.000000,0.000000,0.372632,-4.641630,0.525924,ONLINE_RIGETTI,0.000000,0.000000,1.045867,2.185242,0.000000,0.000000,0.000000,0.000000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,1.000000,E3,0.000000,E1,0.000000,,3,-1.00
523.376636,bio,0.221685,0.047259,0.506777,0.372632,0.047259,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.045867,3.022291,0.362418,1.897168,1.045867,4.270660,9.485838,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,1.000000,E3,0.000000,E4,0.000000,,1,-1.00
523.929821,bio,0.209105,0.047320,0.503453,0.372632,0.047320,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.045867,3.022291,0.350275,-0.071069,1.045867,4.268144,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,,4,-1.00
524.432127,bio,0.114371,0.047447,0.501159,0.372632,0.047447,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.220687,2.217833,0.315817,-0.120689,0.220687,4.249197,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,E5,2,-1.00
524.952006,bio,0.383095,0.047536,0.498903,0.372632,0.047536,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.220687,2.217833,0.446825,-0.055645,0.220687,4.302942,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,E5,2,-1.00
525.425739,bio,0.559334,0.047606,0.495359,0.372632,0.047606,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.220687,2.217833,0.609351,0.046517,0.220687,4.338190,0.232583,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,E5,3,-1.00
525.895179,bio,0.318435,0.047711,0.491637,0.372632,0.047711,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.220687,3.061399,0.394626,-0.051696,0.220687,4.290010,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,E5,1,-1.00
526.356770,bio,0.285958,0.047734,0.488696,0.372632,0.047734,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.689727,3.061399,0.373011,-0.151172,0.689727,4.283515,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,E5,4,-1.00
526.808271,bio,0.166341,0.047827,0.486954,0.372632,0.047827,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.689727,2.249119,0.318539,-0.232998,0.689727,4.259591,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,E5,3,-1.00
527.272473,bio,0.095297,0.047892,0.486639,0.372632,0.047892,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.689727,3.098943,0.301325,-0.336245,0.689727,4.245382,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,E5,0,-1.00
527.744849,bio,0.054063,0.047954,0.487616,0.372632,0.047954,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.689727,3.098943,0.298007,-0.247785,0.689727,4.237136,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,E5,1,-1.00
528.234763,bio,0.131982,0.048119,0.489225,0.372632,0.048119,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.689727,3.098943,0.315914,-0.072810,0.689727,4.252719,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,E5,2,-1.00
528.765514,bio,0.384236,0.048220,0.490005,0.372632,0.048220,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.675337,3.098943,0.448213,-0.394600,1.675337,4.303170,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,E5,4,-1.00
529.314925,bio,0.198733,0.048339,0.490222,0.372632,0.048339,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.675337,2.279154,0.341156,-0.394971,1.675337,4.266070,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,E5,3,-1.00
529.985936,bio,0.088832,0.048449,0.490851,0.372632,0.048449,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.675337,3.134985,0.310918,-0.128147,1.675337,4.244089,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,,1,-1.00
530.585554,bio,0.132794,0.048581,0.491815,0.372632,0.048581,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.537232,3.134985,0.322228,0.071642,1.537232,4.252882,0.358211,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,1.000000,E3,0.000000,E4,0.000000,,2,-1.00
531.116929,bio,0.393543,0.048683,0.491797,0.372632,0.048683,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.537232,3.134985,0.459553,-0.448768,1.537232,4.305032,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.547871,E5,0.245118,E1,0.120557,,4,-1.00
531.678698,bio,0.200551,0.048814,0.491192,0.372632,0.048814,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.537232,2.307988,0.344063,0.027715,1.537232,4.266433,0.138574,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.550611,E5,0.241746,E1,0.120792,,3,-1.00
532.232566,bio,0.103175,0.048979,0.491048,0.372632,0.048979,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.537232,3.169586,0.314149,0.188432,1.537232,4.246958,0.942158,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.554181,E5,0.236359,E1,0.122068,,1,-1.00
532.699689,bio,0.161276,0.049084,0.491249,0.372632,0.049084,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.506243,3.169586,0.329548,0.211978,0.506243,4.258578,1.059892,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.558688,E5,0.228831,E1,0.124398,,2,-1.00
533.154001,bio,0.436984,0.049211,0.490409,0.372632,0.049211,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.506243,3.169586,0.493109,-0.077082,0.506243,4.313720,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.559610,E5,0.227146,E1,0.124979,,4,-1.00
533.617311,bio,0.250313,0.049364,0.488933,0.372632,0.049364,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.506243,2.335669,0.362598,0.271414,0.506243,4.276386,1.357071,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.548387,E5,0.242125,E1,0.122935,,3,-1.00
534.109832,bio,0.138613,0.049503,0.488000,0.372632,0.049503,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.506243,3.202802,0.317673,-0.220832,0.506243,4.254046,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.542347,E5,0.250970,E1,0.121055,,0,-1.00
534.645446,bio,0.072890,0.049642,0.488035,0.372632,0.049642,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.295963,3.202802,0.303566,-0.070292,0.295963,4.240901,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.543897,E5,0.248577,E1,0.121670,,1,-1.00
535.158988,bio,0.136199,0.049773,0.488679,0.372632,0.049773,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.295963,3.202802,0.317391,0.157897,0.295963,4.253563,0.789486,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.548669,E5,0.242204,E1,0.122559,,2,-1.00
535.622371,bio,0.421796,0.049866,0.488424,0.372632,0.049866,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.295963,3.202802,0.476174,-0.318672,0.295963,4.310682,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.548626,E5,0.242373,E1,0.122444,,4,-1.00
536.090787,bio,0.240428,0.050003,0.487574,0.372632,0.050003,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.295963,2.362242,0.354741,0.160092,0.295963,4.274409,0.800461,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.542844,E5,0.249710,E1,0.121772,,3,-1.00
536.609881,bio,0.128961,0.050064,0.487233,0.372632,0.050064,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.255014,3.234690,0.312926,-0.258359,1.255014,4.252115,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.538928,E5,0.254501,E1,0.121505,,1,-1.00
537.079894,bio,0.172762,0.050272,0.487369,0.372632,0.050272,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.255014,3.234690,0.326130,-0.086055,1.255014,4.260875,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.539313,E5,0.255339,E1,0.120234,,2,-1.00
537.549948,bio,0.432629,0.050334,0.486660,0.372632,0.050334,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.255014,3.234690,0.482359,0.192898,1.255014,4.312849,0.964488,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.539703,E5,0.254077,E1,0.121015,,4,-1.00
538.077665,bio,0.229384,0.050464,0.485564,0.372632,0.050464,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.255014,2.387752,0.346245,0.207344,1.255014,4.272200,1.036721,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.545122,E5,0.246750,E1,0.122018,,3,-1.00
538.576986,bio,0.125991,0.050678,0.485169,0.372632,0.050678,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.790505,3.265303,0.308867,-0.491343,1.790505,4.251521,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.543460,E5,0.249152,E1,0.121524,,2,-1.00
539.141628,bio,0.373054,0.050865,0.484536,0.372632,0.050865,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.790505,3.265303,0.431233,0.129109,1.790505,4.300934,0.645544,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.550212,E5,0.242017,E1,0.120817,,1,-1.00
539.672984,bio,0.292708,0.051012,0.483473,0.372632,0.051012,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.790505,3.265303,0.376284,0.272699,1.790505,4.284865,1.363494,ALERT: PRE-ICTAL (RICCI DEGRADATION),E3,0.546627,E5,0.245274,E1,0.121666,,4,-1.00
